link,text,title,type
http://www.juzizhai.com/ju/2451.html,每个人都会经过这个阶段，见到一座山，就想知道山后面是什么。我很想告诉他，可能翻过山后面，你会发现没什么特别。回望之下，可能会觉得这一边更好。——王家卫《东邪西毒》从小我就懂得保护自己，我知道要想不被人拒绝，最好的办法就是先拒绝别人。——王家卫《东邪西毒》虽然我很喜欢她，但始终没有告诉她。因为我知道..,王家卫经典电影台词,名人名言
http://www.juzizhai.com/ju/2337.html,撒谎往往是高兴快乐的流露，也算得一种创造，好比小孩子游戏里的自骗自。一个人身心畅适，精力充溢，会不把顽强的事实放在眼里，觉得有本领跟现状开玩笑。真到有还穷困的时候，人穷智短，谎话都将不好的。——钱钟书《围城》天下只有两种人。比如一串葡萄到手，一种人挑最好的先吃，另一种人把最好的留到最后吃。照例第一..,钱钟书名人名言 钱钟书经典语录,名人名言
http://www.juzizhai.com/ju/2336.html,神玉对紫苏说:“只要你要，只要我有，我通通给你。”——天籁纸鸢《神玉》我教会自己喜欢的人学会如何去爱，只可惜……他爱的那个人不是我。——天籁纸鸢《琼觞》与其车尘马足，高官厚禄，不如行扁舟，赏垂柳。笑看人生，一世风流。——天籁纸鸢《犹记斐然》曾听人说，回忆是一座桥，却是通向寂寞的牢.——天籁纸鸢《天神..,天籁纸鸢经典语录 天籁纸鸢名人名言,名人名言
http://www.juzizhai.com/ju/2335.html,都有一份孤独，再繁华的热闹，有一颗冷心观红尘，但唯独他，一眼洞穿你的清寂你的凉，一眼明白这世间所有的繁华，不过是你和他身边的过眼云烟。他会在众人之间一眼看到你，然后读懂你，明白你，不似爱情，胜似爱情。一生，只想为你沉沦，独守一份暖，你的天涯就是我的执念，将思念结成一枚枚透明的茧儿，悬挂于花园里枯涩..,雪小禅经典语录 雪小禅经典语句,名人名言
http://www.juzizhai.com/ju/2334.html,正因为没有成为现实，所以永远留有继续美好的余地。——九夜茴《风不飘摇，云不飘曳年轻时我们总是在开始时毫无所谓，在结束时痛彻心扉。而长大后成熟的我们可能避免了幼稚的伤害，却也错过了开始的勇气。——九夜茴《匆匆那年》其实做好朋友挺好的，可进可退，永远处于不会被伤害的位置。——九夜茴《匆匆那年》寂寞面前..,九夜茴经典语录 九夜茴名人名言,名人名言
http://www.juzizhai.com/ju/2333.html,生命总是要比死亡美一些。——南派三叔《沙海2》用我一生换你十年天真无邪。——南派三叔《盗墓笔记》有些面具戴得太久，就摘不下来了。——南派三叔《盗墓笔记》吴邪：“如果你需要一个人陪你走到最后，我是不会拒绝的。”——南派三叔《盗墓笔记》你要是消失，至少我会发现。——南派三叔《盗墓笔记》张起灵：“我是一个..,南派三叔经典语句|语录,名人名言
http://www.juzizhai.com/ju/2332.html,泥土和天才比，当然是不足齿数的，然而不是坚苦卓绝者，也怕不容易做；不过事在人为，比空等天赋的天才有把握。这一点，是泥土的伟大的地方，也是反有大希望的地方。——鲁迅贪安稳就没有自由，要自由就要历些危险。只有这两条路。——鲁迅做一件事，无论大小，倘无恒心，是很不好的。——鲁迅其实地上本没有路，走的人多..,鲁迅名人名言  鲁迅经典语录语句,名人名言
http://www.juzizhai.com/ju/2331.html,你曾经给了我一道伤疤，在眉心；你曾经给了我一记耳光，在脸上；现在，你给了我一辈子的内疚和挂念，在胸膛。我可以再也不照镜子，忘记这道伤疤；我可以不去回忆，忘记这记耳光；但是如何让我自己的心脏不再跳动，来遗忘这辈子对你的挂念和内疚？——乐小米《梧桐那么伤》如若不是为了一个人，谁肯枯守一座城。城市和爱情..,乐小米经典语录,名人名言
http://www.juzizhai.com/ju/2329.html,我如果爱你——绝不像攀援的凌霄花，借你的高枝炫耀自己：我如果爱你——绝不学痴情的鸟儿，为绿荫重复单调的歌曲；也不止像泉源，常年送来清凉的慰藉；也不止像险峰，增加你的高度，衬托你的威仪。甚至日光。甚至春雨。不，这些都还不够＊—舒婷《致橡树》我如果爱你——绝不像攀援的凌霄花，借你的高枝炫耀自己；我如果..,舒婷经典语录 舒婷经典句子,名人名言
http://www.juzizhai.com/ju/2330.html,一个诚实的车夫或工人一定强于一个贪官污吏——老舍雨下给富人也下给穷人下给义人也下给不义的人其实雨并不公道因为下落在一个没有公道的世界上——老舍《骆驼祥子》生活是种律动，须有光有影，有左有右，有晴有雨，滋味就含在这变而不猛的曲折里。——老舍《小卜老舍先生说：“人，即使活到七八十岁，有母亲在，多少还可..,老舍经典语录 老舍经典句子,名人名言
http://www.juzizhai.com/ju/2328.html,"由预想进行于实行，由希望变为成功，原是人生事业展进的正道。——丰子恺不乱于心，不困于情。不畏将来，不念过往。如此，安好。——丰子恺《不宠无惊过一生》心小了，所有的小事就大了；心大了，所有的大事都小了；看淡世事沧桑，内心安然无恙。——丰子恺不乱于心,不困于情.不畏将来,不念过往.如此,安好!深谋若谷,深交若..",丰子恺经典语录,名人名言
http://www.juzizhai.com/ju/2327.html,"情深深.雨蒙蒙多少楼台烟雨中记得当初,你侬我侬车如流水马如龙尽管狂风平地起美人如玉剑如红情深深,雨蒙蒙世界只在你眼中相逢不晚,为何匆匆山山水水几万重一曲高歌千行泪情在回肠荡气中情深深,雨蒙蒙天也无尽无穷高楼望断,情有独钟盼过春夏秋冬盼来盼去盼不尽天涯何处是归鸿——琼瑶《情深深雨蒙蒙》等了一辈子，恨了一辈..",琼瑶经典语录 琼瑶唯美文字,名人名言
http://www.juzizhai.com/ju/2326.html,我不稀罕你的抱歉，我不稀罕你说你对我很亏欠，我要的就是这样的对等关系，一段感情里，我们实实在在的爱过对方，到结尾时，也实实在在的恨上了对方，你不仁我不义，我要你知道，我们始终势均力敌。——鲍鲸鲸《失恋33天》感谢命运让我们这样结束，不用对我觉得抱歉，我不稀罕你的抱歉，我不稀罕你说你对我很亏欠，我要的..,鲍鲸鲸经典语录,名人名言
http://www.juzizhai.com/ju/2325.html,远行是为了回归，自由是因为牵挂。——杨澜有人会问，女孩子上那么久的学、读那么多的书，最终不还是要回一座平凡的城，打一份平凡的工，嫁作人妇，洗衣煮饭，相夫教子，何苦折腾？我想，我们的坚持是为了，就算最终跌入繁琐，洗尽铅华，同样的工作，却有不一样的心境，同样的家庭，却有不一样的情调，同样的后代，却有不..,杨澜经典语录 杨澜经典句子,名人名言
http://www.juzizhai.com/ju/2324.html,只剩飘飘的清风，只剩悠悠的远钟。眼底是靡人间了，耳根是靡人间了——朱自清《独自》学习文学而懒于记诵是不成的，特别是诗。一个高中文科的学生，与其囫囵吞枣或走马观花地读十部诗集，不如仔仔细细地背诵三百首诗。——朱自清洗手的时候，日子从水盒进而过去；吃饭的时候，日子从饭碗里过去。我觉察他去的匆匆了，伸出..,朱自清经典语录,名人名言
http://www.juzizhai.com/ju/2323.html,不要自视清高；2、不要盲目承诺；3、不要轻易求人；4、不要强加于人；5、不要取笑别人；6、不要信口开河；7、不要小看仪表；8、不要乱发脾气；9.、不要封闭自己；10、不要欺负老实人。——周立波因为有了因为，所以有了所以。既然已成既然，何必再说何必。——周立波《因为》不怕在自己的梦想里跌到，只怕在别人的奇迹中迷..,周立波经典语录 周立波名人名言,名人名言
http://www.juzizhai.com/ju/2322.html,“骨头，不要死，听我的话，不要死。就算这世上没人爱，你也要好好爱自己……”——fresh果果《花千骨》一步一微笑，一步一伤心，一步一劫难，尽管记忆再悲伤，我却笑着，不愿遗忘。——fresh果果《花千骨》杀千陌：白子画，你若敢为你门中弟子伤她一分，我便屠你满门，你若敢为天下人损她一毫，我便杀尽天下人。——fres..,fresh果果经典语录 fresh果果名人名句,名人名言
http://www.juzizhai.com/ju/2320.html,要追一个距离你那么远的女孩，就该不惜工本，不怕失败。成功了是你赚到了，失败了是理所当然，得之我幸失之我命嘛。——江南《龙族》因为不爱，所以都错。——江南《龙族》有些路你和某人一起走，就长得离谱，你和另外一些人走，就短得让人舍不得迈开脚步。——江南《龙族》Somethingfornothing。（拿什么珍贵的东西换回了..,江南经典语录句子,名人名言
http://www.juzizhai.com/ju/2319.html,善有善因，恶有恶报，天理循环，天公地道，我曾误抓龙鸡，今日皇上抓我，实在抓得有教育意义，我对皇上的景仰之心，有如滔滔江水绵绵不绝，又有如黄河泛滥，一发不可收拾。——周星驰《鹿鼎记》曾经痛苦，才知道真正的痛苦；曾经执著，才能放下执著；曾经牵挂，才能了无牵挂。——周星驰《西游·降魔篇》美好的爱情就是一..,周星驰经典台词 周星驰经典语录,名人名言
http://www.juzizhai.com/ju/2318.html,做生活的导演，不成。次之，做演员。再次之，做观众。——木心《文学回忆录》很多人的失落，是违背了自己少年时的立志。自认为成熟、自认为练达、自认为精明，从前多幼稚，总算看透了、想穿了。于是，我们就此变成自己年少时最憎恶的那种人。——木心《鱼丽之宴》记得早先少年时大家诚诚恳恳说一句是一句清早上火车站长街..,木心经典语录 木心名人名言,名人名言
http://www.juzizhai.com/ju/2316.html,功夫常常是会负有心人的；功夫负不负有心人本该没有那么重要的，“有心”的价值是不能用“负不负”来衡量的。——刘瑜《送你一颗子弹》年少的时候，我觉得孤单是很酷的一件事情。长大以后，我觉得孤单是很凄凉的一件事。现在，我觉得孤单不是一件事。至少，努力不让它成为一件事。——刘瑜《一个人要像一支队伍》年纪不小..,刘瑜经典语录,名人名言
http://www.juzizhai.com/ju/2205.html,我们是活生生的人，我们不是小说，我们要朝朝暮暮，我们要活在同一个时间，我们要活在同一个空间，我们要相厮相守，相牵相挂，于是我放弃飞腾，回到人间，和一切庸俗的人同其庸俗。如果相爱的结果是我们平凡，让我们平凡。——张晓风《从俗》树在，山在，大地在，岁月在，我在，你还要怎样更好的世界＊—张晓风《我在》爱..,张晓风经典语录 张晓风名人名言,名人名言
http://www.juzizhai.com/ju/2203.html,世界上有许多圈子，其中的一些我注定无法融入，其中一些人的心我注定无法走入。——夏茗悠《再见，冥王星》如果说这世上还有属于我的温暖，那么就是你温柔而漫长的声息。——夏茗悠《声息》1个宇宙，8大行星，204个国家，809个岛屿，7个大洋，我竟如此幸运，可以遇到你。——夏茗悠你听说过么？如果太阳此刻熄灭光芒，地球..,夏茗悠经典语录,名人名言
http://www.juzizhai.com/ju/2202.html,我想留下来陪你生活一起吃点苦再享享福我想留下来陪你生活幸福不要多只要我心感觉够我想留下来陪你生活一起流点汗再唱唱歌我想留下来陪你生活故事不要多只要精彩就足够——张悬《留下来陪你生活》在所有不被想起的快乐里，我最喜欢你。在所有人事已非的景色里，我最喜欢你。——张悬《喜欢》深深的话要浅浅地说，长长的路..,张悬经典语录,名人名言
http://www.juzizhai.com/ju/2200.html,昨天忽然想起“未亡人”三个字，古代没了丈夫的女子这样称呼自己，现在没人这么叫了。很缠绵俳侧的三个字，仿佛有无限的故事在里面。我只是还没死而已＊—南康白起《浮生六记》我可以长大，可以像许多人一样，找个合适的人过下去，或许不是很喜欢，可是日子久了，彼此之间总能培养出一点真情，或者很轻易的说分手，重新再..,南康白起经典语录,名人名言
http://www.juzizhai.com/ju/2198.html,一个人若有很深的心机，很大的阴谋，就绝不会做错事。——古龙《流星·蝴蝶·剑》喜欢笑的女孩，运气不会太差。——古龙对于没有将来的感情，在最美丽的时候停止是最美丽的，但很少人知道这个秘密，结果只会摧毁了那份最美丽的回忆。——古龙你愈下决心不思念对方，就会愈思念对方，因为决心不思念对方正是思念对方。——..,古龙经典语录 古龙名人名言名句,名人名言
http://www.juzizhai.com/ju/2197.html,话到七分，酒至微醺；笔墨疏宕，言辞婉约；古朴残破，含蓄蕴藉，就是不完而美的最高境界。——刘墉《萤窗小语》原来那一切都是这么平凡，这么不必大惊小怪。于是，你才可以用平常心去面对这些人世的现象。——刘墉《你不可不知的人性》我们可以转身，但是不必回头，即使有一天，发现自己错了，也应该转身，大步朝着对的方..,刘墉经典语录 刘墉名人名言,名人名言
http://www.juzizhai.com/ju/2195.html,太玄了，缘来，不相干的两个人走在一起。她当初不过碰到什么是什么，谁晓得是他呢?如果是另一个男人……何以选中了他？是的，无论如何，人人都被动，做不了主。——李碧华《青蛇》等待，不是为了你能回来，而是找个借口不离开。——李碧华《只是蝴蝶不愿意》谁敢说，一见钟情，与色相无关？——李碧华《青蛇》开心的时候要..,李碧华经典语录台词,名人名言
http://www.juzizhai.com/ju/2194.html,"纷纷落叶飘向大地，白雪下种子沉睡，一朵花开了又迅速枯萎，在流转的光的阴影中，星图不断变幻，海水中矗起高山，草木几百代的荣枯，总有一片片的迎风挺立，酷似它们的祖先。——今何在《悟空传》也许每个人出生的时候都以为这世界都是为他一个人而存在的,当他发现自己错的时候,他便开始长大.——今何在《悟空传》我要这天..",今何在经典语录,名人名言
http://www.juzizhai.com/ju/2192.html,如同殊途同归，伟大的作家都以自己独特的姿态走上了自己独特的文学道路，然后汇集到了爱与恨、生与死、战争与和平等等这些人类共同的主题之上。所以文学的存在不是为了让人们彼此陌生，而是为了让人们互相熟悉。我曾经说过，如果文学真的存在某些神秘的力量，那就是让读者在属于不同时代、不同民族和不同文化的作品里，读..,余华经典语录,名人名言
http://www.juzizhai.com/ju/2190.html,"姐姐虽然相貌平平，但越是这样的姑娘心里越容易春意盎然，然后做出引狼入室的事情。——冯唐《十八岁给我一个姑娘》春水初生,春林初盛,春风十里,不如你。——冯唐《三十六大》实在放不下的时候，去趟重症病房或者墓地，你容易明白，你已经得到太多，再要就是贪婪，时间太少，好玩儿的事儿太多，从尊重生命的角度，不必纠缠..",冯唐经典语录 冯唐名言名句,名人名言
http://www.juzizhai.com/ju/2189.html,人们常常感慨，缺乏信仰，缺乏道德。其实还缺了一样东西，那就是正常的趣味。习惯了撕心裂肺的表演，领略不了含蓄的妙处；习惯了声嘶力竭的话语，欣赏不了恬淡的文风。久而久之，肉麻就会变成有趣。——慕容雪村这就是我的角色：此之蜜糖，彼之砒霜，虎狼面前我是麋鹿，麋鹿面前我是猎枪。而生命不过是一场注定惨败的棋局..,慕容雪村经典语录,名人名言
http://www.juzizhai.com/ju/2187.html,金瓯已缺总须补，为国牺牲敢惜身。——秋瑾若无子期耳，总负伯牙心。——秋瑾《咏琴志感》芸芸众生，孰不爱生？爱生之极，进而爱群。——秋瑾水激石则鸣，人激志则宏。——秋瑾身不得，男儿列，心却比，男儿烈＊—秋瑾《满江红·小住京华》秋风秋雨愁煞人。——秋瑾死生一事付鸿毛，人生到世方英杰。——秋瑾画工须画云中..,秋瑾名人名言 秋瑾经典句子,名人名言
http://www.juzizhai.com/ju/2186.html,最怕空气突然安静，最怕朋友突然的关心，最怕回忆突然翻滚，绞痛着不平息，最怕突然听到你的消息，最怕此生已经决定自己过，没有你却又突然，听到你的消息。——阿信《突然好想你》就算这个世界被冰雪染白，我也会在世界的某一处为你倔强的绿着——阿信命运偷走如果只留下结果。时间偷走初衷只留下了苦衷。——阿信《星空..,陈信宏经典语录,名人名言
http://www.juzizhai.com/ju/2184.html,一帆风顺也是一种乏味。主要还是要看结局，结局可观，过程有些起伏将来都是谈资。——王朔我曾经以为日子是过不完的，未来是完全不一样的。现在，我就呆在我自己的未来，我没有发现自己有什么真正的变化，我的梦想还像小时候一样遥远，唯一不同的是我已经不打算实现它了。——王朔你必须只有内心丰富，才能摆脱这些生活表..,王朔名人名言 王朔经典语录,名人名言
http://www.juzizhai.com/ju/2179.html,非读万国之书，则不能读一国之书。”要知道中国以外还有世界，了解世界才能为中国定位、才能了解中国，”孔子之教，非徒治一国，乃以治天下”。因此为学当”求治天下之理”。知识分子要求得此理而努力”成大丈夫”，”以大儒定大乱”，这才是读书上学的目的。——李敖《北京法源寺》花开可要欣赏，然后就去远行。唯有不等..,李敖经典语录 李敖名人名言,名人名言
http://www.juzizhai.com/ju/2180.html,初恋通常是最美的，因为你赋予了对方你心目中最完美的理想。可是等长大了，遇到各种各样的人之后，你才会明白那段感情对你的意义。可能只是一场可笑的梦境，醒来之后什么都没有，也可能是一辈子的怀念。我们都忘记了，以后的岁月还有那么漫长，漫长到我可以重新喜欢上一个人，就像当初喜欢一样。——笙离《一个人的欢喜与..,笙离经典语录,名人名言
http://www.juzizhai.com/ju/2177.html,风和云朵都变得抒情起来。——张悦然《葵花走失在1890》记忆如此之美，值得灵魂为之粉身碎骨。——张悦然你就在我的左边，在我的右边，在我的无处不在的世界里。——张悦然《樱桃之远》真正的爱是，无论这个人伤了你还是害了你，你都依然爱。——张悦然那个男孩我爱着将他嵌进骨头里甚至为每一个疼出的裂缝而骄傲——张悦..,张悦然经典语录,名人名言
http://www.juzizhai.com/ju/2176.html,爱情是不需要紧迫盯人的，它应该给爱人足够的信任感。其实有时候，该来的总会来，而要走的总会走，不是你想守就能够守住的。而信任恰恰是一种最好的历练，能看清楚一个人的本质。所谓相爱，其实就是你给他信任，而他能回报你信心。——陆琪没胸的人，才喜欢用力挤沟。大胸的人，根本不屑露给别人看。心存不轨的人，才总把..,陆琪经典语录 陆琪名言,名人名言
http://www.juzizhai.com/ju/2174.html,默然相爱寂静欢喜——扎西拉姆·多多《班扎古鲁白玛的沉默》你见，或者不见我我就在那里不悲不喜你念，或者不念我情就在那里不来不去你爱，或者不爱我爱就在那里不增不减你跟，或者不跟我我的手就在你手里不舍不弃来我的怀里，或者让我住进你的心里默然相爱寂静欢喜——扎西拉姆·多多《班扎古鲁白玛的沉默》谁泼墨这样浓..,扎西拉姆·多多经典语录,名人名言
http://www.juzizhai.com/ju/2173.html,金钱可以使人卑微，也可以使人卑贱，可以使人高傲，却无法使人高贵。——李嘉诚当你放下面子赚钱的时候，说明你已经懂事了。当你用钱赚回面子的时候，说明你已经成功了。当你用面子可以赚钱的时候，说明你已经是人物了。当你还停留在那里喝酒、吹牛，啥也不懂还装懂，只爱所谓的面子的时候，说明你这辈子也就这样了。——..,李嘉诚经典语录 李嘉诚经典名言 李嘉诚经典句子,名人名言
http://www.juzizhai.com/ju/2052.html,我多想雨中听不见你的回答，它却那么清楚埃——李宗盛《一夜长大——梁静茹》等你发现时间是贼了它早已偷光你的选择爱恋不过是一场高烧思念是紧跟着的好不了的咳是不能原谅却无法阻挡恨意在夜里翻墙时空空荡荡却嗡嗡作响谁在你心里放冷枪旧爱的誓言像极了一个巴掌每当你记起一句就挨一个耳光然后好几年都闻不得闻不得女人..,李宗盛经典歌词,名人名言
http://www.juzizhai.com/ju/2051.html,就像过去的那几年一样，我们曾经靠得那么近，但终究无法到达。似乎永远也不知道要到哪里去找寻。——蓝淋《无处可寻》他除了不属于我之外，什么都很好。——蓝淋《迟爱》人好像都习惯于对爱自己的人残忍。对为自己赴汤蹈火的人无动于衷，为对自己无动于衷的人赴汤蹈火。从前我只伤别人的心，从不知道被伤心是什么滋味。这..,蓝淋名言名句 蓝淋语录 蓝淋经典句子,名人名言
http://www.juzizhai.com/ju/2049.html,我纵然笔可生花，一纸能写尽天下，却也写不出你我之间相欠的圆满，我那么溺爱悲剧，大概就是因为你从来不曾给我欢喜。——语笑嫣然《墨心》我们还不曾踏遍万水千山。我们还不曾看尽沧海桑田。有那么多的来不及。——语笑浅嫣《九国三生叹》谢谢你，你对我的情意是厚爱。也是错爱。我无福消受，亦偿还不起。——语笑浅嫣《..,语笑嫣然经典语录,名人名言
http://www.juzizhai.com/ju/2048.html,女人结婚靠直觉，男人结婚靠自觉...——朱德庸《摇摆涩女郎》你的好对别人来说就像一颗糖，吃了就没了；你的坏对别人来说就像一个疤痕，留下就永久在，这就是人性——朱德庸高难度的爱情，是月色、诗歌、三十六万五千朵玫瑰，加上永恒；高难度的婚姻，是账簿、证书、三十六万五千次争吵，加上忍耐；高难度的人生，是以上两..,朱德庸名言 朱德庸名句 朱德庸语录,名人名言
http://www.juzizhai.com/ju/2046.html,在生活中，每个人都应当是春晖，给别人以温暖。在今天，人与人之间的关系，更应该如此。朋友之间，待之以诚，肝胆相照，不就是相互照耀，相互温暖吗？——茅盾过去的，让它过去，永远不要回顾；未来的，等来了时再说，不要空想；我们只抓住了现在，用我们现在的理想，做我们所应该做的。——茅盾命运，不过是失败者无聊的..,茅盾经典句子 茅盾名人名言,名人名言
http://www.juzizhai.com/ju/2045.html,喝罢黄河之水天上来酒醒杨柳残月且偷欢唱罢笑傲江湖祭沧海雁渡寒潭有几只回还——高晓松《刘欢好风长吟》我们这个行业，卖身卖艺卖青春，用欢笑泪水，献爱与自由。从未巧取豪夺，鱼肉乡里，干过什么伤天害理之事。演好了，鞠躬拜票谢观众，演砸了，诚惶诚恐不成眠。顶三五载虚浮名，挣七八吊养老钱。终归零落成泥，随风散..,高晓松经典语录 高晓松名言名句,名人名言
http://www.juzizhai.com/ju/2044.html,常常问题是提出了，但还不能解决，就是因为还没有暴露事物的内部联系——毛泽东多少事，从来急；天地转，光阴迫。一万年太久，只争朝夕。——毛泽东人有病，天知否？——毛泽东《贺新郎·赠杨开慧》天若有情天亦老，人间正道是沧桑。——毛泽东《人民解放军占领南京》西风烈，长空雁叫霜晨月，霜晨月，马蹄声碎，喇叭声咽..,毛主席语录 毛泽东名言 毛泽东诗词句子,名人名言
http://www.juzizhai.com/ju/2043.html,比起进化论，我还是更喜欢相对论。任何存在都是相对的，没有绝对的强者，也没有绝对的弱者，我们只有自己。——裟椤双树《浮生物语无相》没有爱的人，身边纵然热闹蜂拥，终是寂寞不去，有爱的人，天涯浪迹，穿风踏雪，却从不曾孤独。——童玲《浮生物语》我信命，不认命。——童玲《浮生物语》伤口不管有多重，总有痊愈的..,裟椤双树名言 裟椤双树经典语录,名人名言
http://www.juzizhai.com/ju/2042.html,每个人都有成功的机会就看你给不给自己机会——马云永远不要跟别人比幸运，我从来没想过我比别人幸运，我也许比他们更有毅力，在最困难的时候，他们熬不住了，我可以多熬一秒钟、两秒钟。——马云今天很残酷明天更残酷后天很美好——马云创业首先是去做，想多了没用，光想不做那是乌托邦。很多时候创业者因为自己搞不清楚..,马云语录 马云经典句子 马云语录大全,名人名言
http://www.juzizhai.com/ju/2040.html,不懂什么是思念是种望眼欲穿——王筝《一切都没发生》岁月会掩盖所有伪装的完美留最真实你我面对面——王筝《降落煞我一直在努力往前走要把一路风景都看过——王筝《一直》这城市的街道在清晨看着好像没有答满的试卷零落的车子和沉默的人不及格一般的可怜——王筝《西安爱情故事》你的肖像是我生命的书签留住了每一个永恒..,王筝经典歌词,名人名言
http://www.juzizhai.com/ju/2039.html,爱真理，忠实地生活，这是至上的生活态度。没有一点虚伪，没有一点宽恕，对自己忠实，对别人也忠实，你就可以做你自己的行为的裁判官。——巴金人们躺下来，取下他们白天里戴的面具，结算这一天的总账。他们打开了自己的内心，打开了自己的“灵魂的一隅”，那个隐秘的角落，他们悔恨、悲泣。为了这一天的浪费，为了这一天..,巴金经典语录,名人名言
http://www.juzizhai.com/ju/2038.html,一个民族如果没有出息，不是因为女人在数量上太多，而是因为男人在质量上太劣⋯⋯——梁晓声《润心集》＂文化＂可以用四句话表达：植根于内心的修养；无需提醒的自觉；以约束为前提的自由；为别人着想的善良。——梁晓声男孩儿成长为一个男人的时候，总想要离开家；女孩儿成长为一个女人的时候，总想要建立一个..,梁晓声名人名言,名人名言
http://www.juzizhai.com/ju/2036.html,青年盲目而又不盲目，在平时他不免盲目，但在非常时期他永远是不盲目的。——闻一多《可怕的冷静》人家说了再做，我是做了再说，人家说了也不一定做，我是做了也不一定说——闻一多《死水》闻一多这是一沟绝望的死水，清风吹不起半点漪沦。不如多扔些破铜烂铁，爽性泼你的剩菜残羹。也许铜的要绿成翡翠，铁罐上锈出几瓣桃..,闻一多经典语句,名人名言
http://www.juzizhai.com/ju/2035.html,尘世是不会轻易让一个人孤独的，群居需要一种平衡，嫉妒引发的诽谤，羞辱，打击和迫害。你若不再脱颖，你将平凡，你若继续走，终于使众生无法超越了，众生便尊你为神圣，神圣才是真正的孤独。——贾平凹我是不想让某种生活方式成为生存惯性的，因为我要能随时地跳出来。但是我对你想念情感总如岩下的泉一样，滴滴点点很快..,贾平凹名言名言 贾平凹名人名言|句子|语录,名人名言
http://www.juzizhai.com/ju/2034.html,我不过等一名前来结发牵手的人，结结实实的伴着走上一程。并无意谈几场惨淡，不知下落的恋或是爱。日头将依旧东起西落，书红书绿，寒交暑，昼替夜，聚复散，谁没有了谁不行。——匡匡《时有女子》我一生渴望被人收藏好，妥善安放，细心保存。免我惊，免我苦，免我四下流离，免我无枝可依。但那人，我知，我一直知，他永不..,匡匡经典语录 匡匡名言,名人名言
http://www.juzizhai.com/ju/2033.html,我得的是一种离太阳很近的玻因为是太阳公公的好邻居，想喝热奶茶的时候只要把茶杯放在他老人家的额头上烤一下就可以了。——小楼《为安格的雪样年华》每个人心里都有一个秘密花园，种满了从来不打算说出去的话。——小楼《你眼底的海寂静无声》生命是一个过程，可悲的是它不能重来，可喜的是它无需重来。——小楼《十六岁..,小楼名人名言 小楼经典句子,名人名言
http://www.juzizhai.com/ju/2032.html,关于她，她们，不再说别的。一种东西一旦不能忘记，也就再不会被我提起。——郁达夫曾因酒醉鞭名马，生怕情多累美人。——郁达夫《钓台题壁》可是色彩不浓，回味不永。比起北国的秋来，正象是黄酒之与白干，稀饭之与馍馍，鲈鱼之与大蟹，黄犬之与骆驼。——郁达夫《故都的秋》象花而又不是花的那一种落蕊，早晨起来，会铺..,郁达夫名言 郁达夫语录 郁达夫经典句子,名人名言
http://www.juzizhai.com/ju/2031.html,音乐最大的好处，是能让人有个地方躲起来。——田原同一条街，却被不同的人经历，时间隔开我们，偷着残忍。几千年前，我们都不是我们，也许是这街上的一草一木，或者一碗泡馍，所以才会隐约觉得似曾相识......——田原心情就像毛毛虫变蝴蝶，自己想明白了，时间也到了，才能起飞。——田原每一次嘲笑，贬低或者鄙夷他人，..,田原名言 田原经典语录,名人名言
http://www.juzizhai.com/ju/2030.html,也曾想过忘怀。可否以意志来忘怀？我会忘记你吗？或者忘怀不是忘记，而是记起想起你的时候，已经无关重要了。再见到你也不会惊动，不见也不挂念。——黄碧云《无爱纪》如果有天我们湮没在人潮之中，庸碌一生，那是因为我们没有努力要活得丰盛。——黄碧云《她是女子，我也是女子》在这难以安身的年代，岂敢奢言爱。——黄..,黄碧云语录 黄碧云名言,名人名言
http://www.juzizhai.com/ju/2029.html,下功夫叫自己心理上松动，保管叫你有好成绩。紧张对什么事都有弊无利。……存着“我尽我心”的观念，一紧张就马上叫自己宽驰，对付你的精神要像对付你的手与指一样，时时刻刻注意放松。——傅雷《傅雷家书》人一辈子都在高潮——低潮中浮沉，唯有庸碌的人，生活才如死水一般。——傅雷“人一辈子都在高潮-低潮中浮沉，惟有..,傅雷经典语录 傅雷名言,名人名言
http://www.juzizhai.com/ju/1949.html,一个成功的女人，背后一定站着无数个男人。一个成功的男人，背后一定有一个默默支持的女人。要成为那样的女人，得要手腕和心思的。我们好像都不是那样的女人，所以，我们才有时间在华灯初上时分，压马路，吃烤串，迎面风吹来，有点凉，但很舒服。——赵格羽《一辈子做女人》男人无所谓正派，正派是因为受的诱惑不够大，女..,赵格羽名言 赵格羽经典语录,名人名言
http://www.juzizhai.com/ju/1948.html,在没有爱上自己、爱上生命以前，只是如饥似渴地从外在世界寻找爱，找到的只有无尽的矛盾和空虚。——吴淡如《昨日历历晴天悠悠》当你遇到一个人之后才发现，自己心里有一个空缺的地方，开始期待有人来填补，或者，发现自己原来非常非常孤独，那么，那就是你逃不过的感情。——吴淡如《没有在一起，也好》不是所有的相遇都..,吴淡如经典语录 吴淡如名人名言,名人名言
http://www.juzizhai.com/ju/1947.html,故乡存留了我们的童年，或者还有青年和壮年，也就成了我们生命的一部分，成了我们自已。它不是商品，不是旅游的去处，不是按照一定价格可以向任何顾客出售的往返车票和周末消遣节目。中国的“悲”含有眷顾之义，美使人悲，使人痛，使人怜，这已把美学的真理揭示无余。在这个意义上来说，任何旅游景区的美都多少有点不够格..,韩少功名言 韩少功经典语录,名人名言
